TimeStamp,Name,CPU_CORES,CPU_CORES_LOG,CPU_FREQ,RAM_TOTAL_GB,RAM_AV_GB,RAM_USED_GB,SWAP_TOTAL_GB,SWAP_USED_GB,CPU%,RAM%,RC,WC,RB,WB,dt,accuracy,precision,recall,f1
23:11:23:18:56:52,SS_MobileNet,4,4,2808.002,1.92,0.41,1.28,0.95,0.28,22.959259259259262,77.27407407407408,339.75925925925924,910.6851851851852,16639715.555555556,7338514.962962963,5.399999999999997,0.6,1.0,0.6,0.6666666666666666
23:11:23:18:57:30,SS_ConvNeXtTiny,4,4,2808.002,1.92,0.41,1.28,0.95,0.42,38.91383647798742,77.7069182389938,68.26729559748428,155.33962264150944,3263252.93081761,1251804.5786163523,26.400000000000105,0.85,1.0,0.85,0.8699999999999999
23:11:23:18:57:37,SS_EfficientNetB0,4,4,2808.002,1.92,0.36,1.34,0.95,0.43,39.84466292134829,78.02387640449442,61.80898876404494,144.3876404494382,2945970.337078652,1162642.6966292134,3.800000000000002,0.9,1.0,0.9,0.9333333333333332
23:11:23:18:57:45,SS_DenseNet121,4,4,2808.002,1.92,0.48,1.22,0.95,0.43,40.11268656716415,77.88208955223885,54.96766169154229,127.89800995024876,2631753.8706467664,1029868.895522388,4.6,0.85,1.0,0.85,0.8833333333333332
23:11:23:18:57:57,SS_NASNetMobile,4,4,2808.002,1.92,0.4,1.29,0.95,0.43,39.72685589519648,77.76200873362448,49.0938864628821,112.2882096069869,2360782.812227074,904196.4716157204,5.599999999999996,0.75,1.0,0.75,0.8447619047619048
23:11:23:18:58:08,SS_ResNet50,4,4,2808.002,1.92,0.38,1.31,0.95,0.51,40.207429718875474,78.15622489959841,45.92168674698795,105.45582329317268,2193122.184738956,848793.18875502,4.000000000000002,0.75,0.975,0.75,0.8095238095238095
23:11:23:18:58:16,SS_Xception,4,4,2808.002,1.92,0.21,1.48,0.95,0.57,40.82885662431941,79.13321234119788,44.55172413793103,114.15970961887476,2065307.6442831217,918856.9437386568,5.299999999999997,0.95,1.0,0.95,0.9714285714285716
23:11:23:18:58:20,SS_MobileNet,4,4,2808.002,1.92,0.23,1.46,0.95,0.58,40.65277777777776,79.52361111111117,43.10590277777778,113.55902777777776,1995287.111111111,914176.0,2.500000000000001,0.8,1.0,0.8,0.8809523809523808
23:11:23:18:58:53,SS_ConvNeXtTiny,4,4,2808.002,1.92,0.38,1.31,0.95,0.64,37.63964071856287,79.25640718562866,33.82994011976048,78.525748502994,1599771.286227545,631774.8886227545,25.90000000000009,0.9,1.0,0.9,0.9333333333333332
23:11:23:18:59:00,SS_EfficientNetB0,4,4,2808.002,1.92,0.37,1.33,0.95,0.66,37.502727272727256,79.27454545454536,78.19318181818181,247.6636363636364,4436749.963636364,1985526.690909091,4.5,0.8,1.0,0.8,0.8583333333333332
23:11:23:18:59:09,SS_DenseNet121,4,4,2808.002,1.92,0.51,1.18,0.95,0.67,37.604296455424254,78.96111707841024,74.25026852846402,234.11063372717507,4206552.40386681,1876909.508055854,5.099999999999998,0.65,1.0,0.65,0.7380952380952381
23:11:23:18:59:21,SS_NASNetMobile,4,4,2808.002,1.92,0.44,1.25,0.95,0.67,37.564610717896805,78.70920121334679,71.98483316481294,220.4600606673408,3981697.164812944,1767260.4084934278,5.799999999999995,0.8,1.0,0.8,0.8714285714285716
23:11:23:18:59:30,SS_ResNet50,4,4,2808.002,1.92,0.5,1.2,0.95,0.78,38.06048543689315,78.63291262135925,69.37669902912621,213.6155339805825,3829732.163106796,1712469.9961165048,4.100000000000001,0.7,1.0,0.7,0.7733333333333333
23:11:23:18:59:39,SS_Xception,4,4,2808.002,1.92,0.39,1.3,0.95,0.8,38.82753222836093,78.66104972375696,67.53499079189687,202.621546961326,3652730.5782688768,1624301.6132596685,5.599999999999996,0.6,1.0,0.6,0.65
23:11:23:18:59:44,SS_MobileNet,4,4,2808.002,1.92,0.63,1.06,0.95,0.8,38.994887892376646,78.36215246636773,111.46816143497756,370.22152466367714,6440123.3506726455,2965107.257399103,2.900000000000001,0.8,1.0,0.8,0.8514285714285714
23:11:23:19:00:12,SS_ConvNeXtTiny,4,4,2808.002,1.92,0.51,1.19,0.95,0.81,38.36128793486305,77.31191709844546,132.6299037749815,451.25314581791264,7923349.696521096,3612617.427091043,23.600000000000065,0.85,1.0,0.85,0.8714285714285716
23:11:23:19:00:19,SS_EfficientNetB0,4,4,2808.002,1.92,0.62,1.08,0.95,0.81,38.4439111747851,77.06755014326636,128.5157593123209,436.7170487106017,7672834.934097421,3496288.0916905445,4.5,0.8,1.0,0.8,0.845
23:11:23:19:00:28,SS_DenseNet121,4,4,2808.002,1.92,0.58,1.12,0.95,0.81,38.67081604426002,76.81556016597492,124.1549100968188,421.625172890733,7411799.811894882,3375506.235131397,4.999999999999998,0.85,1.0,0.85,0.8928571428571429
23:11:23:19:00:40,SS_NASNetMobile,4,4,2808.002,1.92,0.61,1.09,0.95,0.81,38.68908122503329,76.49287616511305,157.3035952063915,537.0645805592543,9599955.68575233,4298907.440745672,5.599999999999996,0.7,0.9625,0.7,0.72
23:11:23:19:01:13,SS_ResNet50,4,4,2808.002,1.92,0.49,1.19,0.95,0.84,38.47527226137091,76.46271620755908,195.8379244074312,651.222934016656,11822791.748878924,5210201.2146060215,5.899999999999995,0.55,0.95,0.55,0.6714285714285715
23:11:23:19:01:26,SS_Xception,4,4,2808.002,1.92,0.58,1.12,0.95,0.86,38.72945879458796,76.1952644526444,189.55535055350555,625.2349323493235,11369665.338253384,5002238.740467405,6.499999999999993,0.95,1.0,0.95,0.97
23:11:23:19:01:30,SS_MobileNet,4,4,2808.002,1.92,0.57,1.12,0.95,0.86,38.76682808716707,76.08898305084733,186.89467312348668,615.4049636803874,11196523.234866828,4923630.024213075,2.600000000000001,0.8,1.0,0.8,0.8428571428571429
23:11:23:19:02:07,SS_ConvNeXtTiny,4,4,2808.002,1.92,0.47,1.22,0.95,0.91,37.53041210224311,75.70537297861222,162.4282733437663,530.4001043296818,9724893.81324987,4243464.546687532,26.500000000000107,0.8,1.0,0.8,0.8300000000000001
23:11:23:19:02:19,SS_EfficientNetB0,4,4,2808.002,1.92,0.65,1.05,0.95,0.88,37.51494135645079,75.53406425293196,165.90770015298318,518.7659357470678,9545048.640489548,4150449.019887813,4.4,0.85,0.975,0.85,0.8699999999999999
23:11:23:19:02:27,SS_DenseNet121,4,4,2808.002,1.92,0.6,1.1,0.95,0.88,37.605574912892,75.35176704828253,162.2259830761573,506.37730214036833,9322094.861124938,4051374.192135391,4.799999999999999,0.9,1.0,0.9,0.9
23:11:23:19:02:40,SS_NASNetMobile,4,4,2808.002,1.92,0.61,1.09,0.95,0.88,37.63014029995163,75.12433478471196,157.74020319303338,492.1746492501209,9063604.327044023,3937787.78906628,5.799999999999995,0.8,1.0,0.8,0.825
23:11:23:19:02:50,SS_ResNet50,4,4,2808.002,1.92,0.52,1.18,0.95,0.91,37.72729422894987,75.08013245033096,154.42336802270577,481.2384105960265,8866024.991485335,3850274.876064333,4.699999999999999,0.65,0.8583333333333332,0.65,0.700952380952381
23:11:23:19:03:09,SS_Xception,4,4,2808.002,1.92,0.42,1.28,0.95,0.92,37.150403949730745,75.13563734290831,150.7657091561939,456.6597845601436,8443209.53680431,3653801.13464991,11.399999999999975,0.8,1.0,0.8,0.8747619047619046
23:11:23:19:03:18,SS_MobileNet,4,4,2808.002,1.92,0.46,1.23,0.95,0.92,36.90331272084809,75.15658127208464,149.0154593639576,449.39840989399295,8315361.696113074,3595701.823321555,3.600000000000002,0.7,0.95,0.7,0.7733333333333333
23:11:23:19:04:27,SS_ConvNeXtTiny,4,4,2808.002,1.92,0.35,1.35,0.95,0.94,33.92055045871565,76.0522568807338,128.01504587155964,373.8308256880734,7006113.303486238,2990025.8877064222,46.10000000000039,0.65,1.0,0.65,0.7103174603174602
23:11:23:19:04:45,SS_EfficientNetB0,4,4,2808.002,1.92,0.64,1.06,0.95,0.92,33.992449421965375,75.89566473988418,126.36741329479769,368.03684971098266,6901522.497109827,2943692.2080924856,4.300000000000001,0.85,1.0,0.85,0.8833333333333332
23:11:23:19:04:56,SS_DenseNet121,4,4,2808.002,1.92,0.6,1.1,0.95,0.92,34.121961620469136,75.77544420753358,124.42466240227434,362.0316275764037,6792363.758351102,2895691.5081734187,4.6,0.85,1.0,0.85,0.9068627450980392
23:11:23:19:05:10,SS_NASNetMobile,4,4,2808.002,1.92,0.6,1.1,0.95,0.92,34.194637883008404,75.6152158774371,170.9126044568245,451.4811977715877,8823833.671309192,3586441.626740947,5.799999999999995,0.8,0.9666666666666666,0.8,0.805
23:11:23:19:05:22,SS_ResNet50,4,4,2808.002,1.92,0.54,1.15,0.95,0.95,34.33494347379244,75.54470709146943,217.28914011647825,543.4950325453923,10891445.71702638,4289852.075368277,4.699999999999999,0.7,0.925,0.7,0.7466666666666667
23:11:23:19:05:33,SS_Xception,4,4,2808.002,1.92,0.44,1.27,0.95,0.95,34.54524689284519,75.56234464225705,213.84245885119248,532.9234128317098,10686135.8522002,4206348.468928452,5.799999999999995,0.85,1.0,0.85,0.8666666666666668
23:11:23:19:05:37,SS_MobileNet,4,4,2808.002,1.92,0.41,1.28,0.95,0.95,34.54765391014979,75.59138103161372,212.0509151414309,527.9643926788685,10590299.325124793,4167252.6801996673,2.800000000000001,0.75,0.8916666666666666,0.75,0.8133333333333332
23:11:23:19:06:10,SS_ConvNeXtTiny,4,4,2808.002,1.92,0.26,1.45,0.95,0.95,34.15473427000623,76.39358582773353,196.37660354306647,484.609651802077,9793236.68173488,3825028.456933415,26.900000000000112,0.85,1.0,0.85,0.8928571428571429
23:11:23:19:06:21,SS_EfficientNetB0,4,4,2808.002,1.92,0.57,1.13,0.95,0.95,34.20204388337854,76.28629395852107,193.43162007814848,476.8960024045687,9642634.964833183,3764188.296964232,5.299999999999997,0.7,0.975,0.7,0.7643939393939394
23:11:23:19:06:30,SS_DenseNet121,4,4,2808.002,1.92,0.53,1.17,0.95,0.95,34.319094138543655,76.22131438721124,237.78271166370632,557.5905861456483,11676445.252812317,4378153.5298993485,5.099999999999998,0.75,0.95,0.75,0.8388888888888889
23:11:23:19:06:43,SS_NASNetMobile,4,4,2808.002,1.92,0.53,1.18,0.95,0.95,34.37273785277873,76.14399185336038,233.77887692755309,548.040733197556,11478484.650567356,4303150.105324411,5.899999999999995,0.8,1.0,0.8,0.8464285714285715
23:11:23:19:06:52,SS_ResNet50,4,4,2808.002,1.92,0.41,1.29,0.95,0.95,34.45065940366986,76.18749999999979,230.7158830275229,540.03125,11315686.752293576,4240304.146788991,5.099999999999998,0.9,1.0,0.9,0.925
23:11:23:19:07:02,SS_Xception,4,4,2808.002,1.92,0.41,1.29,0.95,0.95,34.58520393811546,76.3405063291136,226.95161744022505,530.1004219409283,11111094.76455696,4161794.088326301,6.699999999999992,0.6,0.975,0.6,0.6497619047619049
23:11:23:19:07:06,SS_MobileNet,4,4,2808.002,1.92,0.4,1.3,0.95,0.95,34.612817648701615,76.36026249650904,272.22535604579724,609.8952806478637,13241054.043004747,4768821.473331472,2.600000000000001,0.85,1.0,0.85,0.8928571428571429
23:11:23:19:07:46,SS_ConvNeXtTiny,4,4,2808.002,1.92,0.23,1.46,0.95,0.95,34.14056338028182,77.23766965428914,295.00717029449424,636.280409731114,14307429.744430218,4959306.734955186,32.40000000000019,0.85,1.0,0.85,0.8833333333333332
23:11:23:19:08:17,SS_EfficientNetB0,4,4,2808.002,1.92,0.53,1.18,0.95,0.94,33.91297324583558,77.15896012115078,291.37329631499244,627.128218071681,14109353.288238265,4887965.0116102975,5.699999999999996,0.55,1.0,0.55,0.6714285714285715
23:11:23:19:08:31,SS_DenseNet121,4,4,2808.002,1.92,0.48,1.22,0.95,0.93,33.93801694070767,77.1210264075733,336.08196312904835,694.704783258595,16105548.277030392,5398568.81714001,5.1999999999999975,0.8,1.0,0.8,0.8514285714285714
23:11:23:19:08:45,SS_NASNetMobile,4,4,2808.002,1.92,0.47,1.23,0.95,0.93,34.02079037800702,77.09020618556671,331.3249877270496,684.4872361315661,15872611.785959745,5319173.781050565,5.999999999999995,0.9,1.0,0.9,0.9366666666666668
23:11:23:19:09:00,SS_ResNet50,4,4,2808.002,1.92,0.36,1.34,0.95,0.95,33.99335267101778,77.16939811457551,326.5458061397148,674.0759004109258,15641777.473531544,5238278.0642978,6.299999999999994,0.9,1.0,0.9,0.9166666666666666
23:11:23:19:09:11,SS_Xception,4,4,2808.002,1.92,0.37,1.33,0.95,0.95,34.12741128840211,77.26770659680854,322.06501547987614,664.3003095975232,15414632.192426767,5161927.666587283,6.199999999999994,0.8,1.0,0.8,0.8580952380952382
23:11:23:19:09:16,SS_MobileNet,4,4,2808.002,1.92,0.36,1.34,0.95,0.95,34.14596640643492,77.30357227347977,320.0579607286492,659.8999290276791,15315237.609652236,5127734.627868464,2.800000000000001,0.8,1.0,0.8,0.8699999999999999
23:11:23:19:09:48,SS_ConvNeXtTiny,4,4,2808.002,1.92,0.32,1.38,0.95,0.95,33.908099688473605,77.72153983088539,302.2636849132176,620.7194036493102,14454408.48776146,4823307.05117935,26.70000000000011,0.75,1.0,0.75,0.8089285714285716
23:11:23:19:09:59,SS_EfficientNetB0,4,4,2808.002,1.92,0.5,1.2,0.95,0.95,33.90972069496379,77.68750824719574,298.9551352540136,613.4899934022433,14292246.12623708,4767163.875962173,5.299999999999997,0.8,1.0,0.8,0.8214285714285715
23:11:23:19:10:14,SS_DenseNet121,4,4,2808.002,1.92,0.43,1.26,0.95,0.95,33.71964942653113,77.66531053884404,294.8396450984636,603.6699848517637,14074977.7243021,4690894.140662194,7.39999999999999,0.55,1.0,0.55,0.655
23:11:23:19:10:26,SS_NASNetMobile,4,4,2808.002,1.92,0.45,1.25,0.95,0.94,33.76142674070917,77.6404527979492,291.0388722768048,595.8212302434857,13893376.109354977,4629900.739854763,6.099999999999994,0.85,0.975,0.85,0.8833333333333332
23:11:23:19:10:37,SS_ResNet50,4,4,2808.002,1.92,0.35,1.35,0.95,0.95,33.806930065497646,77.68628776674373,288.0635960278893,589.4039721107121,13748751.03655187,4580079.178533699,5.099999999999998,0.9,1.0,0.9,0.92
23:11:23:19:10:52,SS_Xception,4,4,2808.002,1.92,0.22,1.49,0.95,0.95,33.80278296988585,77.93644859813045,283.9482866043614,579.4473520249221,13533891.336240914,4502585.207892004,8.199999999999987,0.9,1.0,0.9,0.9333333333333332
23:11:23:19:11:03,SS_MobileNet,4,4,2808.002,1.92,0.37,1.32,0.95,0.95,33.65129310344833,77.9902298850571,328.67816091954023,639.1061165845649,15597401.116584564,4946495.054187193,5.699999999999996,0.8,1.0,0.8,0.8214285714285715
23:11:23:19:11:42,SS_ConvNeXtTiny,4,4,2808.002,1.92,0.25,1.45,0.95,0.95,33.25111925897345,78.5272095715935,309.92686221536087,600.9440370513315,14706657.568506368,4651035.664994211,31.00000000000017,0.8,0.95,0.8,0.8380952380952381
23:11:23:19:11:50,SS_EfficientNetB0,4,4,2808.002,1.92,0.19,1.51,0.95,0.95,33.21788990825697,78.6253631498466,307.13188073394497,595.2656727828746,14568793.639143731,4606963.474006116,4.999999999999998,0.95,1.0,0.95,0.97
23:11:23:19:12:02,SS_DenseNet121,4,4,2808.002,1.92,0.41,1.29,0.95,0.95,33.27797956867206,78.61606129398366,304.17196367763904,589.1937192584185,14424647.09496784,4559993.26825577,5.399999999999997,0.8,1.0,0.8,0.8380952380952381
23:11:23:19:12:15,SS_NASNetMobile,4,4,2808.002,1.92,0.41,1.3,0.95,0.95,33.3214245653394,78.6155916993826,300.6823705365489,582.2658440830062,14256579.02710787,4506385.660123387,6.299999999999994,0.75,1.0,0.75,0.8083333333333332
23:11:23:19:12:24,SS_ResNet50,4,4,2808.002,1.92,0.29,1.41,0.95,0.95,33.38015931826611,78.67489811041081,298.097258243794,576.9829566506113,14133099.65468692,4465542.971470915,4.899999999999999,0.75,1.0,0.75,0.8130952380952381
23:11:23:19:12:49,SS_Xception,4,4,2808.002,1.92,0.19,1.53,0.95,0.95,33.03606262371793,79.11493611660919,291.2321396436926,560.520784596005,13777036.046787836,4338137.947813569,15.89999999999996,0.8,1.0,0.8,0.8595238095238095
23:11:23:19:13:02,SS_MobileNet,4,4,2808.002,1.92,0.15,1.54,0.95,0.95,32.95655898625746,79.21877565589813,289.129394966982,555.9212921649116,13675216.619668037,4302583.730144565,4.6,0.65,1.0,0.65,0.7747619047619048
23:11:23:19:13:36,SS_ConvNeXtTiny,4,4,2808.002,1.92,0.33,1.37,0.95,0.95,32.754026503567886,79.36508664627905,275.7128780156303,529.2130479102956,13046840.888888888,4095955.463132858,28.30000000000013,0.8,0.95,0.8,0.8699999999999999
23:11:23:19:13:43,SS_EfficientNetB0,4,4,2808.002,1.92,0.28,1.41,0.95,0.95,32.79404118838633,79.39642133693425,319.63808237677245,581.4107022282242,15167123.446320051,4483708.110735989,3.800000000000002,0.9,1.0,0.9,0.94
23:11:23:19:13:52,SS_DenseNet121,4,4,2808.002,1.92,0.38,1.33,0.95,0.95,32.86238501421652,79.39812677705275,362.12510453253054,631.1560461615654,17224570.069911357,4852844.068907844,5.4999999999999964,0.65,0.925,0.65,0.6357142857142858
23:11:23:19:14:04,SS_NASNetMobile,4,4,2808.002,1.92,0.36,1.34,0.95,0.95,32.90784898161959,79.40611028315918,358.6631892697466,624.8888888888889,17057015.225037258,4804695.495280676,5.999999999999995,0.8,1.0,0.8,0.8428571428571429
23:11:23:19:14:16,SS_ResNet50,4,4,2808.002,1.92,0.27,1.44,0.95,0.95,32.843981027150896,79.51782793588458,354.6494929669611,617.2351979064442,16859719.013411842,4745857.1305201175,7.499999999999989,0.8,1.0,0.8,0.8547619047619047
