TimeStamp,Name,CPU_CORES,CPU_CORES_LOG,CPU_FREQ,RAM_TOTAL_GB,RAM_AV_GB,RAM_USED_GB,SWAP_TOTAL_GB,SWAP_USED_GB,CPU%,RAM%,RC,WC,RB,WB,dt,accuracy,precision,recall,f1
23:11:23:20:18:05,SS_MobileNet,1,1,2808.002,1.92,0.49,1.2,0.95,0.28,66.12600000000002,74.39000000000006,13.86,40.62,659783.68,324730.88,4.999999999999998,0.7,0.95,0.7,0.7
23:11:23:20:18:46,SS_ConvNeXtTiny,1,1,2808.002,1.92,0.49,1.2,0.95,0.39,82.58668407310705,74.47023498694479,8.503916449086162,6.48041775456919,420305.2114882506,50606.454308094,33.3000000000002,0.85,1.0,0.85,0.8666666666666666
23:11:23:20:18:54,SS_EfficientNetB0,1,1,2808.002,1.92,0.42,1.27,0.95,0.39,83.22154566744734,74.82060889929714,8.15456674473068,5.878220140515222,397000.24355971895,45832.99297423888,4.4,0.8,1.0,0.8,0.8366666666666667
23:11:23:20:19:04,SS_DenseNet121,1,1,2808.002,1.92,0.5,1.2,0.95,0.39,84.10670731707323,74.72439024390202,7.345528455284553,5.225609756097561,368144.6504065041,40427.18699186992,6.499999999999993,0.8,1.0,0.8,0.85
23:11:23:20:19:21,SS_NASNetMobile,1,1,2808.002,1.92,0.43,1.26,0.95,0.4,84.55941780821928,74.96643835616399,7.953767123287672,7.051369863013699,366735.7808219178,55548.49315068493,9.199999999999983,0.8,1.0,0.8,0.8630952380952381
23:11:23:20:19:34,SS_ResNet50,1,1,2808.002,1.92,0.44,1.25,0.95,0.46,82.40961538461546,75.78446745562098,7.242603550295858,7.183431952662722,330118.81656804733,56786.55621301775,9.199999999999983,0.8,1.0,0.8,0.8464285714285715
23:11:23:20:19:53,SS_Xception,1,1,2808.002,1.92,0.33,1.36,0.95,0.51,80.40000000000008,76.95067650676481,7.559655596555966,6.009840098400984,325077.8056580566,47489.41697416974,13.699999999999967,0.8,1.0,0.8,0.8630952380952381
23:11:23:20:19:58,SS_MobileNet,1,1,2808.002,1.92,0.31,1.38,0.95,0.51,80.56476868327408,77.19051008303657,7.651245551601423,5.795966785290629,328751.3736654804,45799.402135231314,3.0000000000000013,0.55,1.0,0.55,0.5714285714285714
23:11:23:20:20:44,SS_ConvNeXtTiny,1,1,2808.002,1.92,0.48,1.2,0.95,0.55,79.03440773569704,76.13134568896068,6.935535858178888,4.198227236099919,329001.0507655117,33395.10717163578,39.800000000000296,0.85,1.0,0.85,0.8914285714285715
23:11:23:20:20:51,SS_EfficientNetB0,1,1,2808.002,1.92,0.46,1.23,0.95,0.55,79.47476708074535,76.1323757763977,6.769409937888199,4.055900621118012,321905.68944099377,32284.621118012423,4.699999999999999,0.9,1.0,0.9,0.92
23:11:23:20:21:02,SS_DenseNet121,1,1,2808.002,1.92,0.55,1.14,0.95,0.55,79.99151291512915,75.90383763837666,6.592619926199262,3.865682656826568,315885.4848708487,30797.08339483395,6.699999999999992,0.75,1.0,0.75,0.8247619047619047
23:11:23:20:21:18,SS_NASNetMobile,1,1,2808.002,1.92,0.54,1.15,0.95,0.55,80.46990291262138,75.60173370319015,6.233009708737864,3.66504854368932,301843.52843273233,29132.160887656035,8.699999999999985,0.75,1.0,0.75,0.78
23:11:23:20:21:32,SS_ResNet50,1,1,2808.002,1.92,0.55,1.15,0.95,0.66,79.99130150425113,75.49718770438207,6.657946370176586,3.462393721386527,312753.97776324395,27501.33158927404,8.699999999999985,0.8,1.0,0.8,0.8466666666666667
23:11:23:20:21:49,SS_Xception,1,1,2808.002,1.92,0.48,1.22,0.95,0.72,79.45505415162452,75.44747292418793,6.329723225030084,3.2683513838748497,297943.9518652226,25961.04933814681,13.299999999999969,0.8,1.0,0.8,0.8761904761904763
23:11:23:20:21:55,SS_MobileNet,1,1,2808.002,1.92,0.72,0.97,0.95,0.72,79.57077195050087,75.20229817324709,6.385975250441956,3.200942840306423,297171.7996464349,25425.612256923985,3.5000000000000018,0.95,1.0,0.95,0.95
23:11:23:20:22:32,SS_ConvNeXtTiny,1,1,2808.002,1.92,0.57,1.13,0.95,0.72,80.91899109792284,74.01819980217635,5.940652818991098,2.8758654797230463,271174.646884273,23186.35806132542,32.50000000000019,0.85,1.0,0.85,0.8866666666666667
23:11:23:20:22:41,SS_EfficientNetB0,1,1,2808.002,1.92,0.68,1.02,0.95,0.72,81.24826589595372,73.84580924855504,5.855973025048169,2.807321772639692,268015.7225433526,22662.16570327553,5.399999999999997,0.85,1.0,0.85,0.8833333333333334
23:11:23:20:22:52,SS_DenseNet121,1,1,2808.002,1.92,0.66,1.04,0.95,0.72,81.55293569431495,73.58392357875115,5.716216216216216,2.755824790307549,262865.47623485554,22201.617893755825,6.999999999999991,0.95,1.0,0.95,0.9714285714285716
23:11:23:20:23:07,SS_NASNetMobile,1,1,2808.002,1.92,0.66,1.04,0.95,0.72,81.78098434004467,73.22456375838942,5.522147651006711,2.6523489932885904,255040.60134228188,21394.49843400448,8.899999999999984,0.65,0.975,0.65,0.7083333333333333
23:11:23:20:23:20,SS_ResNet50,1,1,2808.002,1.92,0.62,1.09,0.95,0.77,81.37349656357378,73.11812714776632,5.459192439862543,3.3131443298969074,248645.4982817869,26645.113402061856,9.299999999999985,0.9,1.0,0.9,0.9214285714285714
23:11:23:20:23:38,SS_Xception,1,1,2808.002,1.92,0.66,1.05,0.95,0.78,80.87008928571419,72.75133928571448,5.21875,3.1627435064935066,237707.63636363635,25363.948051948053,13.599999999999968,0.8,0.9666666666666668,0.8,0.8166666666666668
23:11:23:20:23:43,SS_MobileNet,1,1,2808.002,1.92,0.61,1.09,0.95,0.78,80.93981592637043,72.67434973989616,5.214085634253702,3.119247699079632,237328.69787915167,25011.98879551821,3.5000000000000018,0.65,1.0,0.65,0.7297619047619047
23:11:23:20:24:38,SS_ConvNeXtTiny,1,1,2808.002,1.92,0.49,1.21,0.95,0.81,79.83115147361202,72.57967786154951,6.717614804660727,2.7583961617546264,257613.9054146676,22669.773817683345,41.900000000000325,0.7,1.0,0.7,0.7466666666666667
23:11:23:20:24:46,SS_EfficientNetB0,1,1,2808.002,1.92,0.72,0.99,0.95,0.81,80.05338269942774,72.43002356109106,6.625378660383709,2.7142376304274656,255453.0164927634,22331.54089532144,5.299999999999997,0.8,1.0,0.8,0.8547619047619047
23:11:23:20:24:57,SS_DenseNet121,1,1,2808.002,1.92,0.67,1.03,0.95,0.81,80.25763660302823,72.26428571428612,6.515141540487162,2.658986175115208,251685.24555628703,21903.757735352207,6.699999999999992,0.8,1.0,0.8,0.8547619047619047
23:11:23:20:25:13,SS_NASNetMobile,1,1,2808.002,1.92,0.7,1.0,0.95,0.81,80.44478566858596,72.00268714011564,6.350607805502239,2.588291746641074,246780.39667306465,21350.03966730646,8.799999999999985,0.75,1.0,0.75,0.8414285714285714
23:11:23:20:25:25,SS_ResNet50,1,1,2808.002,1.92,0.58,1.13,0.95,0.83,80.2613374805598,71.93421461897418,6.218662519440125,2.668740279937792,244249.9583203733,22005.011508553656,8.899999999999984,0.55,1.0,0.55,0.6266666666666667
23:11:23:20:25:40,SS_Xception,1,1,2808.002,1.92,0.56,1.15,0.95,0.85,80.20467906418712,71.90248950210054,6.071085782843431,2.5893821235752847,237566.4643071385,21330.159568086383,11.899999999999974,0.9,1.0,0.9,0.938095238095238
23:11:23:20:25:45,SS_MobileNet,1,1,2808.002,1.92,0.53,1.17,0.95,0.85,80.28780777217442,71.90649658855035,6.050133491545536,2.5615544348857906,236871.4612874518,21098.470483536043,3.700000000000002,0.6,1.0,0.6,0.6699999999999999
