TimeStamp,Name,CPU_CORES,CPU_CORES_LOG,CPU_FREQ,RAM_TOTAL_GB,RAM_AV_GB,RAM_USED_GB,SWAP_TOTAL_GB,SWAP_USED_GB,CPU%,RAM%,RC,WC,RB,WB,dt,accuracy,precision,recall,f1
23:11:23:21:31:55,SS_MobileNet,1,1,2808.002,17.28,15.3,1.58,0.95,0.0,75.35365853658537,11.399999999999991,7.317073170731708,0.7073170731707317,745871.6097560975,5594.536585365854,4.100000000000001,0.6,1.0,0.6,0.6664285714285715
23:11:23:21:32:53,SS_ConvNeXtTiny,1,1,2808.002,17.28,15.18,1.72,0.95,0.0,75.93842105263158,12.10456140350883,1.3719298245614036,2.833333333333333,136461.47368421053,19244.01403508772,52.90000000000048,0.9,1.0,0.9,0.9214285714285716
23:11:23:21:33:02,SS_EfficientNetB0,1,1,2808.002,17.28,15.15,1.75,0.95,0.0,77.54451510333864,12.119713831478595,51.37201907790143,17.31637519872814,2161327.007949125,141100.3624801272,5.899999999999995,0.9,0.95,0.9,0.9
23:11:23:21:33:15,SS_DenseNet121,1,1,2808.002,17.28,15.23,1.66,0.95,0.0,79.4874643874644,12.086467236467277,46.09544159544159,15.532763532763532,1945979.25925926,126567.56695156696,7.29999999999999,0.8,1.0,0.8,0.8214285714285715
23:11:23:21:33:32,SS_NASNetMobile,1,1,2808.002,17.28,15.18,1.72,0.95,0.0,81.16738035264484,12.087783375314938,40.80982367758186,13.811083123425693,1727918.7506297228,112407.85894206548,9.199999999999983,0.7,0.975,0.7,0.7566666666666667
23:11:23:21:33:45,SS_ResNet50,1,1,2808.002,17.28,15.03,1.87,0.95,0.0,81.23930180180182,12.20810810810818,36.53490990990991,12.376126126126126,1552130.3063063065,100693.33333333331,9.399999999999984,0.65,1.0,0.65,0.7297619047619047
23:11:23:21:34:02,SS_Xception,1,1,2808.002,17.28,14.93,1.97,0.95,0.0,80.63382066276799,12.392495126705748,31.659844054580898,10.75438596491228,1349009.216374269,87397.30214424951,13.799999999999969,0.7,1.0,0.7,0.7747619047619048
23:11:23:21:34:06,SS_MobileNet,1,1,2808.002,17.28,14.92,1.97,0.95,0.0,81.16020696142984,12.434901222954007,30.59548447789276,10.398871119473188,1309436.8692380055,84470.84854186265,3.700000000000002,0.6,0.95,0.6,0.6714285714285714
23:11:23:21:34:47,SS_ConvNeXtTiny,1,1,2808.002,17.28,15.02,1.87,0.95,0.0,82.13440559440546,12.578601398601466,47.69230769230769,14.695804195804197,2249878.3776223776,120840.593006993,36.70000000000025,0.8,0.975,0.8,0.8461904761904762
23:11:23:21:34:55,SS_EfficientNetB0,1,1,2808.002,17.28,15.0,1.89,0.95,0.0,82.54737550471049,12.599932705249037,45.92193808882907,14.150740242261104,2169231.6769851954,116374.9125168237,5.599999999999996,0.9,1.0,0.9,0.92
23:11:23:21:35:07,SS_DenseNet121,1,1,2808.002,17.28,15.1,1.8,0.95,0.0,83.22322456813804,12.599936020473422,43.682661548304544,13.461932181701856,2065987.8080614205,110730.89187460011,7.699999999999989,0.8,1.0,0.8,0.8214285714285715
23:11:23:21:35:23,SS_NASNetMobile,1,1,2808.002,17.28,15.1,1.79,0.95,0.0,83.73105326876495,12.59667070217912,41.35351089588378,12.745157384987891,1958294.6246973365,104849.66585956416,8.899999999999984,0.75,1.0,0.75,0.8378787878787879
23:11:23:21:35:35,SS_ResNet50,1,1,2808.002,17.28,14.97,1.93,0.95,0.0,83.44997131382652,12.648422260470449,39.21514629948365,12.087779690189327,1858888.408491108,99464.8858290304,9.099999999999984,0.8,1.0,0.8,0.82
23:11:23:21:35:50,SS_Xception,1,1,2808.002,17.28,14.85,2.05,0.95,0.0,83.13799359658464,12.746104589114156,36.49519743863394,11.279615795090717,1731349.037353255,92717.35325506936,13.09999999999997,0.95,1.0,0.95,0.97
23:11:23:21:35:55,SS_MobileNet,1,1,2808.002,17.28,15.07,1.82,0.95,0.0,83.3866631799161,12.749686192468571,35.78974895397489,11.06276150627615,1699951.3974895398,90956.05020920502,3.800000000000002,0.8,1.0,0.8,0.8166666666666667
23:11:23:21:36:35,SS_ConvNeXtTiny,1,1,2808.002,17.28,14.95,1.95,0.95,0.0,83.68844971453647,12.860386473430056,30.070267896354853,9.409310496267018,1430362.0553359685,77746.64909969257,36.50000000000025,0.8,1.0,0.8,0.8300000000000001
23:11:23:21:36:44,SS_EfficientNetB0,1,1,2808.002,17.28,15.05,1.85,0.95,0.0,83.93871794871772,12.868376068376191,29.275213675213674,9.16153846153846,1393921.3128205128,75719.98632478632,6.299999999999994,0.9,1.0,0.9,0.9222222222222222
23:11:23:21:36:55,SS_DenseNet121,1,1,2808.002,17.28,15.01,1.88,0.95,0.0,84.31113871635587,12.874244306418314,28.38095238095238,8.8824016563147,1352897.775569358,73436.27660455486,7.499999999999989,0.7,0.9625,0.7,0.7666666666666666
23:11:23:21:37:12,SS_NASNetMobile,1,1,2808.002,17.28,15.03,1.86,0.95,0.0,84.59445109780417,12.875409181636815,27.376447105788426,8.572854291417165,1306524.2570858283,70882.874251497,8.999999999999984,0.7,0.975,0.7,0.7380952380952381
23:11:23:21:37:24,SS_ResNet50,1,1,2808.002,17.28,14.9,2.0,0.95,0.0,84.34328587918407,12.913774528665028,26.40169295883032,8.281646787225856,1261208.6741054251,68470.4948056945,9.399999999999984,0.65,0.925,0.65,0.6914285714285715
23:11:23:21:37:39,SS_Xception,1,1,2808.002,17.28,14.97,1.93,0.95,0.0,84.14813049853352,12.939809384164406,25.16642228739003,7.948680351906158,1203551.3431085043,65575.03812316715,12.89999999999997,0.85,0.975,0.85,0.8666666666666666
23:11:23:21:37:44,SS_MobileNet,1,1,2808.002,17.28,14.96,1.93,0.95,0.0,84.31380057803446,12.946640173410604,24.816473988439306,7.838872832369942,1187976.1387283236,64657.01734104046,4.000000000000002,0.85,1.0,0.85,0.85
23:11:23:21:38:25,SS_ConvNeXtTiny,1,1,2808.002,17.28,14.8,2.09,0.95,0.0,84.28520992366396,13.105756997455776,21.85941475826972,6.993320610687023,1047486.8600508906,58146.52417302799,37.60000000000026,0.95,1.0,0.95,0.95
