TimeStamp,Name,CPU_CORES,CPU_CORES_LOG,CPU_FREQ,RAM_TOTAL_GB,RAM_AV_GB,RAM_USED_GB,SWAP_TOTAL_GB,SWAP_USED_GB,CPU%,RAM%,RC,WC,RB,WB,dt,accuracy,precision,recall,f1
23:10:30:17:05:59,SS_ResNet50,2,2,2808.0,3.82,1.48,2.02,0.95,0.0,74.84042207792152,62.8574675324677,96.78003246753246,18.426136363636363,6443084.467532467,133292.8831168831,4.999999999999998,0.7,0.95,0.7,0.738888888888889
23:10:30:17:06:06,SS_ResNet50,2,2,2808.0,3.82,1.38,2.13,0.95,0.0,74.83892773892714,62.97078477078495,105.97591297591298,20.451437451437453,7067124.463092463,148779.9595959596,5.4999999999999964,0.75,1.0,0.75,0.8047619047619048
23:10:30:17:06:13,SS_ResNet50,2,2,2808.0,3.82,1.25,2.25,0.95,0.0,74.82381667918797,63.10758827948929,102.50262960180316,19.775356874530427,6836971.804658152,143861.61382419235,4.4,0.8,1.0,0.8,0.8166666666666667
23:10:30:17:06:20,SS_ResNet50,2,2,2808.0,3.82,1.46,2.05,0.95,0.0,74.78088341781255,63.065097755250015,98.81897175959448,19.17016654598117,6593011.7653874,139317.38740043447,4.999999999999998,0.85,1.0,0.85,0.873076923076923
23:10:30:17:06:27,SS_ResNet50,2,2,2808.0,3.82,1.35,2.15,0.95,0.0,74.79229152067207,63.1145059565524,107.74001401541696,21.278906797477227,7202429.936930624,155527.44498948843,4.6,0.8,1.0,0.8,0.8614285714285714
23:10:30:17:06:34,SS_ResNet50,2,2,2808.0,3.82,1.23,2.27,0.95,0.0,74.71302578018926,63.27686567164192,104.33853459972865,20.60040705563093,6976691.234735413,150568.29308005428,4.699999999999999,0.85,1.0,0.85,0.8699999999999999
23:10:30:17:06:41,SS_ResNet50,2,2,2808.0,3.82,1.33,2.17,0.95,0.0,74.74816513761394,63.41290956749686,100.80799475753604,19.919397116644824,6742485.724770642,145582.46920052424,5.1999999999999975,0.75,1.0,0.75,0.7666666666666666
23:10:30:17:06:48,SS_ResNet50,2,2,2808.0,3.82,1.22,2.28,0.95,0.0,74.79611217335807,63.54633524537931,98.07329509241556,19.37348629700446,6560917.45570427,141592.6373486297,4.300000000000001,0.6,1.0,0.6,0.6380952380952382
23:10:30:17:06:54,SS_ResNet50,2,2,2808.0,3.82,1.09,2.41,0.95,0.0,74.78364312267578,63.79213135068163,95.35997521685256,18.83333333333333,6380951.31598513,137644.88723667906,4.5,0.45,1.0,0.45,0.525
23:10:30:17:07:01,SS_ResNet50,2,2,2808.0,3.82,1.41,2.1,0.95,0.0,74.72396146899376,63.77326911499107,92.68332329921734,18.300421432871765,6203570.783865142,133750.05900060205,4.699999999999999,0.9,1.0,0.9,0.92
23:10:30:17:07:08,SS_ResNet50,2,2,2808.0,3.82,1.28,2.22,0.95,0.0,74.74126611957709,63.8436107854632,90.25967174677608,17.81770222743259,6043561.566236812,130222.06799531067,4.5,0.8,0.95,0.8,0.8333333333333333
23:10:30:17:07:14,SS_ResNet50,2,2,2808.0,3.82,1.16,2.34,0.95,0.0,74.75111364934236,63.98498001142222,87.96230725299829,17.359794403198173,5892866.777841234,126875.41290691034,4.5,0.85,1.0,0.85,0.8914285714285715
23:10:30:17:07:21,SS_ResNet50,2,2,2808.0,3.82,1.39,2.12,0.95,0.0,74.79438264738516,63.9800333704118,85.68298109010011,16.913236929922135,5741309.437152391,123709.22358175751,4.699999999999999,0.6,1.0,0.6,0.7228571428571429
23:10:30:17:07:28,SS_ResNet50,2,2,2808.0,3.82,1.27,2.23,0.95,0.0,74.8649512459364,64.08667388949108,93.00270855904658,18.94203683640304,6254281.360780065,139778.7735644637,4.799999999999999,0.75,1.0,0.75,0.8414285714285714
23:10:30:17:07:35,SS_ResNet50,2,2,2808.0,3.82,1.36,2.14,0.95,0.0,74.79609498680665,64.20891820580502,90.6168865435356,18.47071240105541,6095422.9530343,136255.22321899736,4.899999999999999,0.7,1.0,0.7,0.7633333333333333
23:10:30:17:07:41,SS_ResNet50,2,2,2808.0,3.82,1.24,2.26,0.95,0.0,74.79495105615591,64.29541473467314,97.58784131890778,20.43122102009273,6586695.089129315,151917.07367336424,4.6,0.7,1.0,0.7,0.7766666666666666
23:10:30:17:07:48,SS_ResNet50,2,2,2808.0,3.82,1.13,2.37,0.95,0.0,74.8147681451606,64.42202620967768,95.49193548387096,19.98840725806452,6446845.935483871,148624.51612903227,4.300000000000001,0.8,1.0,0.8,0.8414285714285714
23:10:30:17:07:54,SS_ResNet50,2,2,2808.0,3.82,1.02,2.48,0.95,0.0,74.87549309664632,64.6172090729786,93.43688362919131,19.55473372781065,6309651.692307692,145399.92110453648,4.4,0.7,0.825,0.7,0.8533333333333333
23:10:30:17:08:01,SS_ResNet50,2,2,2808.0,3.82,1.32,2.18,0.95,0.0,74.87551807228857,64.66819277108459,91.33686746987952,19.118072289156625,6169375.460240964,142244.70361445783,4.699999999999999,0.8,1.0,0.8,0.8366666666666667
23:10:30:17:08:07,SS_ResNet50,2,2,2808.0,3.82,1.23,2.27,0.95,0.0,74.89603212092528,64.72725555030726,97.95134624468588,21.076523382144543,6639730.153991497,158124.56117146905,4.200000000000001,0.9,0.9666666666666666,0.9,0.9214285714285716
23:10:30:17:08:14,SS_ResNet50,2,2,2808.0,3.82,1.09,2.41,0.95,0.0,74.88806108283153,64.88815363257777,95.9708468301712,20.64738546968996,6506400.281351226,154904.99583526145,4.4,0.6,1.0,0.6,0.6795238095238096
23:10:30:17:08:20,SS_ResNet50,2,2,2808.0,3.82,1.29,2.21,0.95,0.0,74.83043478260826,64.90122282608726,93.94248188405795,20.213768115942027,6369736.347826087,151744.92753623187,4.699999999999999,0.7,0.9,0.7,0.75
23:10:30:17:08:27,SS_ResNet50,2,2,2808.0,3.82,1.19,2.31,0.95,0.0,74.82637655417366,64.98001776198966,92.1247779751332,19.81882770870337,6247287.587921848,148780.10657193605,4.4,0.8,1.0,0.8,0.8400000000000001
23:10:30:17:08:33,SS_ResNet50,2,2,2808.0,3.82,1.06,2.44,0.95,0.0,74.81384414453596,65.11663038746238,90.33565520243796,19.47583804962996,6127687.327818894,146086.50587723116,4.5,0.85,0.9625,0.85,0.8852380952380953
