TimeStamp,Name,CPU_CORES,CPU_CORES_LOG,CPU_FREQ,RAM_TOTAL_GB,RAM_AV_GB,RAM_USED_GB,SWAP_TOTAL_GB,SWAP_USED_GB,CPU%,RAM%,RC,WC,RB,WB,dt,accuracy,precision,recall,f1
23:11:22:16:38:24,SS_EfficientNetV2B2,2,2,2808.002,9.48,7.32,1.77,0.95,0.0,76.8815789473684,22.89999999999999,3.5526315789473686,1.0789473684210529,305583.15789473685,7760.842105263157,7.599999999999989,0.9,1.0,0.9,0.92
23:11:22:16:39:42,SS_ConvNeXtBase,2,2,2808.002,9.48,6.95,2.17,0.95,0.0,73.56716641679168,26.18110944527759,1.0644677661169415,1.1484257871064467,95810.78260869563,8277.973013493254,59.10000000000057,0.85,1.0,0.85,0.8666666666666666
23:11:22:16:39:53,SS_EfficientNetV2B1,2,2,2808.002,9.48,6.83,2.26,0.95,0.0,74.22257617728536,26.30969529085894,30.31163434903047,28.706371191135734,2465809.0193905816,4299699.412742382,5.4999999999999964,0.75,1.0,0.75,0.8
23:11:22:16:40:00,SS_EfficientNetV2B0,2,2,2808.002,9.48,7.22,1.9,0.95,0.0,73.99670184696573,26.18997361477594,28.87203166226913,27.36279683377309,2348699.356200528,4095654.163588391,3.600000000000002,0.85,1.0,0.85,0.9066666666666666
23:11:22:16:40:12,SS_ResNet101,2,2,2808.002,9.48,7.03,2.1,0.95,0.0,74.3781136638452,26.168319226118744,26.477629987908102,25.207980652962515,2154273.122128174,3754600.6287787184,6.899999999999992,0.9,1.0,0.9,0.9366666666666668
23:11:22:16:40:21,SS_EfficientNetB1,2,2,2808.002,9.48,7.23,1.89,0.95,0.0,74.18661327231119,26.049656750572336,25.05377574370709,23.87185354691076,2038425.4828375287,3552853.528604119,4.699999999999999,0.9,1.0,0.9,0.92
23:11:22:16:42:41,SS_ConvNeXtXLarge,2,2,2808.002,9.48,5.92,3.2,0.95,0.0,72.55439477649347,32.618181818181995,11.057257659467604,10.664992466097438,896670.1516825716,1561129.4023103968,111.69999999999791,0.95,1.0,0.95,0.9714285714285716
23:11:22:16:43:00,SS_VGG19,2,2,2808.002,9.48,5.36,3.76,0.95,0.0,73.01989428159473,33.112205670350875,10.59923113887554,10.210956271023546,860398.1624219125,1493656.296011533,8.999999999999984,0.7,1.0,0.7,0.7714285714285715
23:11:22:16:43:26,SS_EfficientNetB5,2,2,2808.002,9.48,5.03,4.09,0.95,0.0,73.25057319223941,34.21159611992936,9.744708994708995,9.403439153439152,791913.1992945326,1370794.6666666667,18.7,0.75,1.0,0.75,0.8428571428571429
23:11:22:16:43:35,SS_EfficientNetB2,2,2,2808.002,9.48,7.1,2.02,0.95,0.0,73.18377211911914,34.0180837289598,9.719896417781614,9.240828657747088,779153.9542511869,1342010.1165299956,4.899999999999999,0.85,1.0,0.85,0.8833333333333332
