TimeStamp,Name,CPU_CORES,CPU_CORES_LOG,CPU_FREQ,RAM_TOTAL_GB,RAM_AV_GB,RAM_USED_GB,SWAP_TOTAL_GB,SWAP_USED_GB,CPU%,RAM%,RC,WC,RB,WB,dt,accuracy,precision,recall,f1
23:11:23:18:28:31,SS_MobileNet,4,4,2808.002,3.82,1.2,2.31,0.95,0.0,40.73358890105881,61.688462942680175,77.18875502008032,10.782767433369845,6046688.96969697,94861.50565899964,2.2000000000000006,0.9,1.0,0.9,0.9414285714285716
23:11:23:18:28:54,SS_ConvNeXtTiny,4,4,2808.002,3.82,1.02,2.5,0.95,0.0,40.53021753908911,62.44605710401126,71.87491502379333,10.055404486743711,5631437.53093134,88464.96804894629,20.30000000000002,0.85,1.0,0.85,0.9
23:11:23:18:29:00,SS_EfficientNetB0,4,4,2808.002,3.82,1.35,2.16,0.95,0.0,40.52753525856285,62.46242444593727,71.02350570852921,9.937877770315648,5565267.384822028,87483.57286769644,3.600000000000002,0.85,0.975,0.85,0.8547619047619047
23:11:23:18:29:07,SS_DenseNet121,4,4,2808.002,3.82,1.32,2.2,0.95,0.0,40.57655423280431,62.50155423280458,69.95502645502646,9.80787037037037,5482127.5767195765,86318.05291005291,4.6,0.95,0.9625,0.95,0.95
23:11:23:18:29:19,SS_NASNetMobile,4,4,2808.002,3.82,1.35,2.16,0.95,0.0,40.53793439428394,62.53052939266031,77.02046118869762,11.306593049691458,6020406.9581032805,99675.54140954856,5.4999999999999964,0.75,1.0,0.75,0.8342857142857143
23:11:23:18:29:24,SS_ResNet50,4,4,2808.002,3.82,1.22,2.29,0.95,0.0,40.654974326059126,62.59634146341498,76.11874197689345,11.172336328626445,5950557.329910141,98491.97432605903,3.700000000000002,0.7,1.0,0.7,0.7928571428571429
23:11:23:18:29:31,SS_Xception,4,4,2808.002,3.82,1.21,2.3,0.95,0.0,40.85139240506338,62.67955696202562,75.073417721519,11.016772151898737,5869409.863291139,97120.5670886076,4.4,0.65,1.0,0.65,0.7345454545454546
23:11:23:18:29:34,SS_MobileNet,4,4,2808.002,3.82,1.25,2.26,0.95,0.0,40.84813069431363,62.71916431039931,82.6138862708137,12.584040213634935,6446710.228086711,111155.6343072573,2.3000000000000007,0.65,1.0,0.65,0.6966666666666667
23:11:23:18:29:56,SS_ConvNeXtTiny,4,4,2808.002,3.82,1.1,2.42,0.95,0.0,40.71406203840485,63.25642540620409,77.8112259970458,11.872673559822749,6064352.463220089,104853.96986706056,20.200000000000017,0.8,1.0,0.8,0.8333333333333333
23:11:23:18:30:03,SS_EfficientNetB0,4,4,2808.002,3.82,1.28,2.23,0.95,0.0,40.69060128429667,63.300642148278094,76.97635726795096,11.741389375364855,5995257.573847052,103730.66199649738,4.100000000000001,0.85,1.0,0.85,0.888888888888889
23:11:23:18:30:10,SS_DenseNet121,4,4,2808.002,3.82,1.23,2.28,0.95,0.0,40.73968894009227,63.3489919354841,83.61175115207374,13.16705069124424,6491376.66359447,116723.02304147463,4.6,0.55,0.925,0.55,0.6071428571428571
23:11:23:18:30:21,SS_NASNetMobile,4,4,2808.002,3.82,1.28,2.24,0.95,0.0,40.7192002268861,63.39319342030656,82.34656834940442,12.998014747589336,6393405.277368123,115151.50085082246,5.399999999999997,0.9,1.0,0.9,0.9214285714285716
23:11:23:18:30:27,SS_ResNet50,4,4,2808.002,3.82,1.14,2.37,0.95,0.0,40.794779680045,63.46154925624499,81.50154364299748,12.864159416222284,6328488.990176817,113960.30760595005,3.700000000000002,0.9,1.0,0.9,0.9214285714285716
23:11:23:18:30:33,SS_Xception,4,4,2808.002,3.82,1.02,2.5,0.95,0.0,40.98557958957305,63.59442595673901,80.54104270660011,12.820299500831949,6254228.516916251,113341.97670549084,4.300000000000001,0.95,1.0,0.95,0.9714285714285716
23:11:23:18:30:36,SS_MobileNet,4,4,2808.002,3.82,1.17,2.34,0.95,0.0,40.99928414096928,63.63857378854649,79.9727422907489,12.73430616740088,6210596.088105727,112568.95154185024,2.600000000000001,0.75,1.0,0.75,0.7999999999999999
23:11:23:18:30:59,SS_ConvNeXtTiny,4,4,2808.002,3.82,1.04,2.48,0.95,0.0,40.81523610748771,64.12734150795735,75.7905035220454,12.074876076180535,5886188.163840334,106772.77119749544,20.100000000000016,0.8,1.0,0.8,0.8428571428571429
23:11:23:18:31:05,SS_EfficientNetB0,4,4,2808.002,3.82,0.97,2.54,0.95,0.0,40.82125678820804,64.2141194724594,75.13447116627877,11.972071373157489,5836093.500905095,105916.60718903542,3.4000000000000017,0.8,1.0,0.8,0.8400000000000001
23:11:23:18:31:13,SS_DenseNet121,4,4,2808.002,3.82,1.2,2.31,0.95,0.0,40.86159938681666,64.25937659683196,74.24041900868677,11.831374552887072,5767094.745017884,104726.36893203884,4.699999999999999,0.7,1.0,0.7,0.7628571428571429
23:11:23:18:31:24,SS_NASNetMobile,4,4,2808.002,3.82,1.22,2.3,0.95,0.0,40.83734879032269,64.30516633064519,73.23916330645162,11.673639112903226,5689478.193548387,103383.74193548386,5.399999999999997,0.8,1.0,0.8,0.8464285714285715
23:11:23:18:31:30,SS_ResNet50,4,4,2808.002,3.82,1.08,2.43,0.95,0.0,40.9145781328009,64.37299051422873,79.2673489765352,13.16150773839241,6145226.959560659,117095.9081377933,3.800000000000002,0.85,1.0,0.85,0.8866666666666667
23:11:23:18:31:35,SS_Xception,4,4,2808.002,3.82,0.95,2.56,0.95,0.0,41.09871573227966,64.49836996789338,85.08446530007409,14.655717461101506,6585311.88145221,130838.3185971845,4.300000000000001,0.8,0.9666666666666666,0.8,0.8347619047619048
23:11:23:18:31:39,SS_MobileNet,4,4,2808.002,3.82,0.91,2.6,0.95,0.0,41.10881630648339,64.55982318271126,84.61321218074656,14.572937131630647,6549892.275049116,130099.30058939096,2.3000000000000007,0.6,1.0,0.6,0.65
23:11:23:18:32:02,SS_ConvNeXtTiny,4,4,2808.002,3.82,1.09,2.43,0.95,0.0,40.915170640486295,64.88298270219727,80.54908835904628,13.889434315100514,6235561.5895278165,123982.0327255727,20.600000000000023,0.85,1.0,0.85,0.9114285714285714
23:11:23:18:32:08,SS_EfficientNetB0,4,4,2808.002,3.82,1.05,2.46,0.95,0.0,40.93177179962902,64.93831168831173,86.1941094619666,15.373144712430427,6664805.640074211,137655.80705009276,3.4000000000000017,0.75,1.0,0.75,0.7875
23:11:23:18:32:16,SS_DenseNet121,4,4,2808.002,3.82,1.17,2.35,0.95,0.0,40.9575882622651,64.9859009628611,91.42342961944064,16.7801467216873,7062200.751948647,150745.3828519028,4.999999999999998,0.7,1.0,0.7,0.8
23:11:23:18:32:28,SS_NASNetMobile,4,4,2808.002,3.82,1.16,2.36,0.95,0.0,40.91956128448672,65.04308005427417,90.35888738127544,16.560379918588875,6970097.063772049,148812.99683401175,5.999999999999995,0.65,1.0,0.65,0.743095238095238
23:11:23:18:32:33,SS_ResNet50,4,4,2808.002,3.82,1.07,2.45,0.95,0.0,40.997644683714725,65.10731269627647,89.63728129205921,16.42664872139973,6915402.307761328,147611.2768057425,3.600000000000002,0.7,0.9333333333333332,0.7,0.7607142857142858
23:11:23:18:32:39,SS_Xception,4,4,2808.002,3.82,0.90,2.61,0.95,0.01,41.166355555555604,65.21784444444462,88.80955555555556,16.30911111111111,6852165.632,146490.25422222223,4.200000000000001,0.75,1.0,0.75,0.7928571428571429
