TimeStamp,Name,CPU_CORES,CPU_CORES_LOG,CPU_FREQ,RAM_TOTAL_GB,RAM_AV_GB,RAM_USED_GB,SWAP_TOTAL_GB,SWAP_USED_GB,CPU%,RAM%,RC,WC,RB,WB,dt,accuracy,precision,recall,f1
23:11:15:11:48:13,SS_EfficientNetV2B2,4,4,2808.0,17.19,14.79,2.01,0.95,0.0,40.551785714285735,13.810714285714282,5.535714285714286,0.9285714285714286,496932.5714285714,6729.142857142857,5.599999999999996,0.9,1.0,0.9,0.9414285714285716
23:11:15:11:49:12,SS_ConvNeXtBase,4,4,2808.0,17.19,14.3,2.51,0.95,0.0,40.13456561922364,16.283918669131307,1.4380776340110906,1.4713493530499075,138885.4417744917,17580.243992606283,48.50000000000042,0.95,1.0,0.95,0.9714285714285716
23:11:15:11:49:20,SS_EfficientNetV2B1,4,4,2808.0,17.19,14.67,2.13,0.95,0.0,40.24381443298968,16.157044673539577,59.26975945017182,29.649484536082475,3210496.879725086,1205413.3883161512,4.100000000000001,0.75,0.9,0.75,0.8914285714285715
23:11:15:11:49:27,SS_EfficientNetV2B0,4,4,2808.0,17.19,14.69,2.11,0.95,0.0,40.26064516129031,16.071451612903275,55.70161290322581,27.856451612903225,3024836.541935484,1131731.406451613,3.800000000000002,0.75,1.0,0.75,0.8197435897435896
23:11:15:11:49:39,SS_ResNet101,4,4,2808.0,17.19,14.47,2.33,0.95,0.0,41.22935103244837,16.052507374631297,51.01327433628319,25.50737463126844,2776320.755162242,1035158.2772861356,5.799999999999995,0.8,1.0,0.8,0.8583333333333332
23:11:15:11:49:47,SS_EfficientNetB1,4,4,2808.0,17.19,14.61,2.19,0.95,0.0,41.23743093922652,15.996546961326004,47.82458563535912,23.908839779005525,2606589.1712707183,969580.906077348,4.6,0.9,1.0,0.9,0.9428571428571428
23:11:15:11:51:53,SS_ConvNeXtXLarge,4,4,2808.0,17.19,13.19,3.61,0.95,0.0,42.61183673469383,20.157609329446103,20.21282798833819,10.318950437317785,1105301.4204081632,411193.021574344,99.09999999999864,0.95,1.0,0.95,0.97
23:11:15:11:52:08,SS_VGG19,4,4,2808.0,17.19,12.66,4.14,0.95,0.0,43.41547148503664,20.37092038396391,19.59514398644833,10.022586109542631,1073862.0350084698,398348.1422924901,5.599999999999996,0.8,1.0,0.8,0.8333333333333333
23:11:15:11:52:29,SS_EfficientNetB5,4,4,2808.0,17.19,14.14,2.66,0.95,0.0,44.89208595387838,20.137788259958064,54.72222222222222,18.41823899371069,4410529.006289308,736013.4171907756,13.699999999999967,0.75,1.0,0.75,0.8300000000000001
23:11:15:11:52:38,SS_EfficientNetB2,4,4,2808.0,17.19,14.35,2.45,0.95,0.0,44.908277976494574,20.04619315278489,89.28513030148186,26.911088400613185,7669765.232498722,1075088.024527338,4.899999999999999,0.95,1.0,0.95,0.9666666666666666
23:11:15:11:52:42,SS_MobileNet,4,4,2808.0,17.19,14.33,2.46,0.95,0.0,44.892028254288526,20.002724520686183,123.78052472250252,35.4313824419778,10920481.58224016,1414686.4823410695,2.500000000000001,0.7,1.0,0.7,0.7666666666666667
23:11:15:11:52:49,SS_ResNet50V2,4,4,2808.0,17.19,14.21,2.58,0.95,0.0,44.95215453194644,19.95349182763748,121.52996532937098,34.82516097077761,10723149.47201585,1388984.2337790986,3.700000000000002,0.75,1.0,0.75,0.7977272727272726
23:11:15:11:53:04,SS_EfficientNetB4,4,4,2808.0,17.19,14.16,2.64,0.95,0.0,45.38110161443489,19.84377967711307,116.5275403608737,33.4292497625831,10282554.833808169,1331865.1623931625,8.699999999999985,0.7,0.95,0.7,0.8166666666666668
23:11:15:11:53:28,SS_ConvNeXtTiny,4,4,2808.0,17.19,14.14,2.66,0.95,0.0,44.774696707105655,19.65576256499127,106.34618717504333,30.542461005199307,9385032.76256499,1215532.3674176775,20.200000000000017,0.9,1.0,0.9,0.9414285714285716
23:11:15:11:53:45,SS_InceptionResNetV2,4,4,2808.0,17.19,14.1,2.7,0.95,0.0,45.10464629552109,19.594683968187493,102.7588949351193,29.51276684805358,9068910.908329844,1174387.8375889494,8.099999999999987,0.85,1.0,0.85,0.9033333333333332
23:11:15:11:53:59,SS_VGG16,4,4,2808.0,17.19,13.55,3.25,0.95,0.0,45.49360655737701,19.66122950819668,100.62581967213114,28.902459016393443,8881259.436065573,1149871.4229508196,5.099999999999998,0.65,1.0,0.65,0.6914285714285715
23:11:15:11:54:05,SS_EfficientNetB0,4,4,2808.0,17.19,13.53,3.27,0.95,0.0,45.41227291077916,19.686273718207463,99.13807024626564,28.513524424707303,8750752.607186113,1132933.4259184496,3.700000000000002,0.8,1.0,0.8,0.8
23:11:15:11:54:49,SS_EfficientNetV2L,4,4,2808.0,17.19,13.65,3.15,0.95,0.0,47.48367346938778,19.74132653061221,89.50983965014578,25.88228862973761,7901085.481049563,1024152.2565597668,26.70000000000011,0.9,1.0,0.9,0.9
23:11:15:11:55:02,SS_DenseNet201,4,4,2808.0,17.19,13.59,3.21,0.95,0.0,47.42668089647812,19.76460334400568,87.3906083244397,25.31519032372821,7714765.728922091,1000041.8242618286,6.699999999999992,0.7,1.0,0.7,0.7747619047619048
23:11:15:11:55:45,SS_ConvNeXtSmall,4,4,2808.0,17.19,13.95,2.85,0.95,0.0,46.357405063291154,19.67674050632907,77.75094936708861,22.60886075949367,6864807.858227848,890727.0481012658,34.900000000000226,0.9,1.0,0.9,0.9333333333333332
23:11:15:11:56:29,SS_EfficientNetB7,4,4,2808.0,17.19,13.61,3.19,0.95,0.0,49.10973932970506,19.81440847894584,70.38928673732455,20.57118304210828,6215254.677742767,807457.5857920366,33.1000000000002,0.95,1.0,0.95,0.9714285714285712
23:11:15:11:56:37,SS_InceptionV3,4,4,2808.0,17.19,13.76,3.04,0.95,0.0,49.15114633455998,19.816388338522465,99.2751202943674,25.88281913388056,9294853.506934617,1001296.3577696008,4.200000000000001,0.85,1.0,0.85,0.8833333333333332
23:11:15:11:57:07,SS_EfficientNetB6,4,4,2808.0,17.19,13.59,3.21,0.95,0.0,50.30798824472364,19.84635319262616,93.71493454448304,24.44883783061715,8774823.702912103,945239.271172856,21.00000000000003,0.8,1.0,0.8,0.8714285714285716
