TimeStamp,Name,CPU_CORES,CPU_CORES_LOG,CPU_FREQ,RAM_TOTAL_GB,RAM_AV_GB,RAM_USED_GB,SWAP_TOTAL_GB,SWAP_USED_GB,CPU%,RAM%,RC,WC,RB,WB,dt,accuracy,precision,recall,f1
23:11:23:21:07:37,SS_ConvNeXtTiny,2,2,2808.002,17.28,14.96,1.94,0.95,0.0,67.93657187993635,12.760426540284314,43.21879936808847,3.695102685624013,3190411.9304897315,26769.592417061613,21.90000000000004,0.95,1.0,0.95,0.9666666666666666
23:11:23:21:07:43,SS_EfficientNetB0,2,2,2808.002,17.28,15.06,1.83,0.95,0.0,67.96924846625716,12.770168711656384,58.328220858895705,5.381134969325154,4447043.533742331,39709.84049079755,3.800000000000002,0.85,1.0,0.85,0.8866666666666667
23:11:23:21:07:51,SS_DenseNet121,2,2,2808.002,17.28,15.02,1.87,0.95,0.0,68.09172821270255,12.777917282126989,56.20384047267356,5.225997045790251,4287283.805022157,38509.66026587888,4.999999999999998,0.9,1.0,0.9,0.9414285714285716
23:11:23:21:08:03,SS_NASNetMobile,2,2,2808.002,17.28,15.04,1.86,0.95,0.0,68.05840395480166,12.782697740112964,53.76836158192091,5.012005649717514,4102207.638418079,36962.35028248587,6.199999999999994,0.8,1.0,0.8,0.8222222222222222
23:11:23:21:08:09,SS_ResNet50,2,2,2808.002,17.28,14.91,1.98,0.95,0.0,68.27602739725964,12.812876712328723,66.84726027397261,6.558219178082192,5195548.756164383,48933.17260273972,4.4,0.9,1.0,0.9,0.9436507936507936
23:11:23:21:08:17,SS_Xception,2,2,2808.002,17.28,14.98,1.91,0.95,0.0,68.67768268597693,12.837393021724775,64.27452271231073,6.313364055299539,4997910.077682686,47086.47267939434,5.899999999999995,0.9,0.975,0.9,0.9033333333333332
23:11:23:21:08:20,SS_MobileNet,2,2,2808.002,17.28,14.98,1.91,0.95,0.0,68.72610103626873,12.845790155440376,63.259715025906736,6.211139896373057,4921060.14507772,46324.06217616581,2.500000000000001,0.7,1.0,0.7,0.7566666666666666
23:11:23:21:08:44,SS_ConvNeXtTiny,2,2,2808.002,17.28,14.8,2.09,0.95,0.0,68.48636363636282,13.006306818181791,55.51761363636364,5.56875,4321068.218181818,42002.61818181818,21.60000000000004,0.7,0.8833333333333332,0.7,0.7509523809523809
23:11:23:21:08:50,SS_EfficientNetB0,2,2,2808.002,17.28,15.02,1.87,0.95,0.0,68.5301499167121,13.020599666851716,54.27262631871183,5.450305385896724,4225491.367018323,41155.589117157135,4.100000000000001,0.9,0.9666666666666668,0.9,0.8966666666666665
23:11:23:21:08:58,SS_DenseNet121,2,2,2808.002,17.28,14.99,1.91,0.95,0.0,68.61856060605977,13.026028138528112,64.60497835497836,6.834415584415584,5094985.142857143,52525.43722943723,4.699999999999999,0.8,1.0,0.8,0.8714285714285713
23:11:23:21:09:10,SS_NASNetMobile,2,2,2808.002,17.28,15.0,1.9,0.95,0.0,68.58921465968501,13.028848167539245,73.86020942408376,8.121465968586387,5877483.359162304,63155.60209424084,6.199999999999994,0.65,1.0,0.65,0.7780952380952381
23:11:23:21:09:16,SS_ResNet50,2,2,2808.002,17.28,14.87,2.02,0.95,0.0,68.71771633384454,13.048899129544283,72.25345622119816,7.942652329749104,5750882.572452637,61765.07936507936,4.300000000000001,0.7,1.0,0.7,0.7666666666666666
23:11:23:21:09:24,SS_Xception,2,2,2808.002,17.28,14.88,2.02,0.95,0.0,69.06949826130082,13.069796323894671,80.92647789369101,9.170392449080971,6484031.077993046,71953.67709885743,5.999999999999995,0.9,1.0,0.9,0.9166666666666666
23:11:23:21:09:27,SS_MobileNet,2,2,2808.002,17.28,14.88,2.01,0.95,0.0,69.09759568204052,13.07841020608438,79.9494602551521,9.057899901864571,6406473.609421001,71071.02649656526,2.500000000000001,0.75,1.0,0.75,0.7714285714285715
23:11:23:21:09:51,SS_ConvNeXtTiny,2,2,2808.002,17.28,14.77,2.12,0.95,0.0,68.9236024844717,13.209449866903354,81.98624667258207,9.61357586512866,6604018.598047915,76486.5306122449,21.60000000000004,0.8,1.0,0.8,0.8616666666666667
23:11:23:21:09:58,SS_EfficientNetB0,2,2,2808.002,17.28,14.97,1.93,0.95,0.0,68.88953792502147,13.21259808195299,90.15693112467306,10.865736704446382,7288626.664341761,87476.5614646905,4.000000000000002,0.8,1.0,0.8,0.825
23:11:23:21:10:05,SS_DenseNet121,2,2,2808.002,17.28,14.92,1.97,0.95,0.0,68.96211020931199,13.219863306279413,97.77061085006407,12.075181546347714,7928506.997009825,98111.53524134983,4.699999999999999,0.85,1.0,0.85,0.8833333333333332
23:11:23:21:10:17,SS_NASNetMobile,2,2,2808.002,17.28,14.94,1.95,0.95,0.0,68.9254787676934,13.224771024146587,104.48709408825978,13.174021648626145,8495622.394671107,107907.94338051624,6.099999999999994,0.8,1.0,0.8,0.8666666666666666
23:11:23:21:10:24,SS_ResNet50,2,2,2808.002,17.28,14.85,2.05,0.95,0.0,69.00958792329645,13.241574867401107,111.42839657282742,14.30232558139535,9081019.169318646,118006.91309669522,4.899999999999999,0.7,0.95,0.7,0.8130952380952381
